,age,odometer_value,body_type_suv,number_of_photos,engine_capacity,price_usd
86,0.48865854716262114,0.3314028854704376,0,1.5349210793054573,-0.08218661857374661,4760.0
87,0.36466070850504945,0.7650423291876903,0,1.5349210793054573,0.662782283881355,5950.0
88,-0.007332807467665582,1.1104839199455019,0,-0.43462289550927,-0.08218661857374661,7700.0
89,0.24066286984747778,0.5944235826376513,0,-0.9270088892129519,-0.6781617405378277,5740.0
90,-0.007332807467665582,-0.13898566364658227,0,-0.5987515600771639,-0.08218661857374661,9800.0
91,-0.8753176780706674,-0.6534731392433227,1,-0.27049423094137603,0.662782283881355,17640.0
92,-0.627322000755524,0.22115556927113605,1,-0.43462289550927,2.3017138692825787,7560.0
93,-1.6193047100160975,-1.2414588256395975,0,-1.0911375537808459,-0.08218661857374661,20300.0
94,0.11666503118990611,1.0685090917578877,0,-0.5987515600771639,0.662782283881355,5460.0
95,-1.1233133553858108,0.05210968443220705,0,-0.43462289550927,0.662782283881355,19918.43
96,-0.999315516728239,-0.6534731392433227,1,-0.7628802246450579,0.662782283881355,23800.0
97,0.7366542244777645,-0.2271835166060235,1,2.027307073009139,0.662782283881355,5250.0
98,-0.37932632344038064,0.18137833758642807,0,-0.43462289550927,0.662782283881355,8400.0
99,-0.999315516728239,-1.065246865247714,1,0.3860204273301997,0.662782283881355,21700.0
100,0.9846499017929079,0.5959964443487613,0,0.5501490918980937,0.2158009424082943,2660.0
101,-0.627322000755524,-0.3203204493311934,0,0.7142777564659876,0.662782283881355,9098.6
102,0.24066286984747778,0.7696286175415813,0,-0.10636556637348211,1.4077511863364567,7350.0
103,-0.627322000755524,-0.5799749284437884,0,-0.7628802246450579,-1.5721244234839498,7278.6
104,-0.13133064612523726,0.8899892875468987,0,0.05776309819441183,0.662782283881355,8400.0
105,0.36466070850504945,-0.11693620040672197,0,-1.0911375537808459,-0.08218661857374661,9520.0
106,0.6126563858201929,0.7728037402481212,0,-0.10636556637348211,0.2158009424082943,2660.0
107,-0.8753176780706674,-0.6534731392433227,1,-0.9270088892129519,0.662782283881355,12110.0
108,0.8606520631353362,0.338752706550391,0,-0.5987515600771639,-0.08218661857374661,2191.028
109,-1.1233133553858108,-1.0944624040405289,0,2.519693066712821,0.662782283881355,22820.0
110,0.6126563858201929,-0.5064767176442541,0,-0.10636556637348211,-0.08218661857374661,9660.0
111,0.24066286984747778,-1.3884552472386664,0,-0.10636556637348211,0.662782283881355,4060.0
112,-0.007332807467665582,-0.46917637566349035,0,0.05776309819441183,0.662782283881355,9800.0
113,0.24066286984747778,1.1513121760446432,0,-0.43462289550927,0.662782283881355,6986.0
114,-0.627322000755524,-0.4697276122444869,0,-1.0911375537808459,-0.8271555210288483,8820.0
115,-0.7513198394130957,-0.7057450667639517,0,-1.0911375537808459,0.662782283881355,15400.0
116,-0.7513198394130957,-0.4109290436048594,0,-1.0911375537808459,-0.8271555210288483,9800.0
117,0.48865854716262114,-1.8279965972831216,0,-0.43462289550927,-0.08218661857374661,4200.0
118,-0.8753176780706674,-0.6347751944159212,1,-1.4193948829166336,0.662782283881355,13580.0
119,-1.743302548673669,-1.4864210124133657,1,-0.10636556637348211,0.662782283881355,12306.0
120,-1.4953068713585258,-1.4119746746945174,0,-0.27049423094137603,0.662782283881355,32760.0
121,-0.5033241620979523,0.0815089687520208,0,0.3860204273301997,1.4077511863364567,9520.0
122,-0.8753176780706674,-0.7269713500428572,0,0.22189176276230577,-1.5721244234839498,9030.0
123,1.356643417765623,0.6295630772209087,0,-0.27049423094137603,0.2158009424082943,2240.0
124,1.9766326110534813,0.74299286594783,0,-1.2552662183487397,-0.3801741795557872,2100.0
125,0.8606520631353362,1.0222860669860605,0,-1.4193948829166336,-0.08218661857374661,3220.0
126,-0.7513198394130957,-1.1211422545607599,0,-0.5987515600771639,-1.5721244234839498,7700.0
127,-0.5033241620979523,0.3755018119501582,0,-0.10636556637348211,-0.08218661857374661,8398.6
128,-0.5033241620979523,0.2285053903510895,0,-0.5987515600771639,-0.08218661857374661,12600.0
129,-1.371309032700954,-1.3186319469791088,0,0.22189176276230577,-0.08218661857374661,34860.0
130,-0.13133064612523726,-0.08753691608690822,0,1.6990497438733512,1.4077511863364567,8610.0
131,0.24066286984747778,0.30009264766983595,0,-1.0911375537808459,0.662782283881355,5880.0
132,0.24066286984747778,-0.624073854923509,0,0.3860204273301997,-0.08218661857374661,5180.0
133,0.7366542244777645,0.2285053903510895,0,-0.9270088892129519,-0.08218661857374661,2100.0
134,-1.1233133553858108,-1.1312115094402961,1,1.3707924147375634,-0.08218661857374661,18198.6
135,-1.1233133553858108,-1.1312115094402961,0,1.3707924147375634,-0.08218661857374661,18198.6
136,-0.627322000755524,-0.4109290436048594,1,0.22189176276230577,-0.08218661857374661,13274.31
137,-0.37932632344038064,-0.17573476904634946,0,0.5501490918980937,-0.08218661857374661,9520.0
138,-0.5033241620979523,0.41960073842987883,0,-0.43462289550927,0.662782283881355,10780.0
139,0.7366542244777645,0.8319404006574265,0,-1.0911375537808459,0.662782283881355,3920.0
140,-1.4953068713585258,-1.2380264591952594,1,2.519693066712821,-0.08218661857374661,31990.0
141,0.6126563858201929,0.3755018119501582,0,1.5349210793054573,0.662782283881355,6986.0
142,-0.37932632344038064,0.1577266133511379,0,-0.27049423094137603,0.662782283881355,9800.0
143,-1.1233133553858108,-1.0944624040405289,1,3.3403363895522906,-0.6781617405378277,19600.0
144,0.48865854716262114,-0.09488673716686166,0,0.22189176276230577,-0.08218661857374661,5038.6
145,-0.13133064612523726,0.74299286594783,0,0.05776309819441183,0.662782283881355,6300.0
146,0.8606520631353362,0.8910844108878118,0,1.5349210793054573,-0.08218661857374661,4606.0
147,0.6126563858201929,0.5959964443487613,0,1.2066637501696695,-0.08218661857374661,5880.0
148,-0.5033241620979523,0.022710400112393305,1,0.8784064210338816,1.4077511863364567,11480.0
149,0.8606520631353362,0.6948074389476553,0,-1.2552662183487397,-0.08218661857374661,2520.0
150,1.1086477404504795,-0.2712824430857441,0,0.5501490918980937,0.2158009424082943,2800.0
151,-0.7513198394130957,-1.4619534580382008,1,-0.10636556637348211,0.662782283881355,20020.0
152,0.6126563858201929,0.338752706550391,0,1.3707924147375634,-0.08218661857374661,1960.0
153,-1.4953068713585258,-0.9768652667612739,1,1.3707924147375634,-0.08218661857374661,26460.0
154,-0.5033241620979523,-0.4917770754843472,0,-0.27049423094137603,-0.8271555210288483,7700.0
155,0.24066286984747778,-0.16250509110243327,0,1.3707924147375634,0.662782283881355,5318.6
156,0.7366542244777645,0.6663489317260756,0,-0.10636556637348211,0.2158009424082943,2240.0
157,-1.1233133553858108,-1.0650631197207152,1,-0.5987515600771639,2.3017138692825787,18900.0
158,-0.999315516728239,-0.45502797008458,0,-1.0911375537808459,0.662782283881355,17220.0
159,-1.1233133553858108,-1.1510560263561704,1,1.0425350856017754,0.662782283881355,20298.6
160,-1.371309032700954,-0.8372186662421587,1,-0.43462289550927,0.662782283881355,27300.0
161,-1.4953068713585258,-1.2708581099594114,0,0.22189176276230577,-0.08218661857374661,19600.0
162,-1.371309032700954,-1.300257394279225,1,-0.10636556637348211,-0.08218661857374661,20914.348
163,-0.37932632344038064,-1.5722007742375022,1,0.05776309819441183,1.4077511863364567,9240.0
164,-0.8753176780706674,-0.5799749284437884,0,1.3707924147375634,0.662782283881355,16170.0
165,-0.627322000755524,0.8458903610671781,0,1.0425350856017754,-0.08218661857374661,12670.0
166,-1.371309032700954,-1.642171070918659,0,0.8784064210338816,-0.6781617405378277,27298.6
167,-0.7513198394130957,-0.764889076994337,0,-0.43462289550927,0.662782283881355,14700.0
168,-0.13133064612523726,0.2285053903510895,0,1.0425350856017754,0.662782283881355,3920.0
169,-0.8753176780706674,-0.45502797008458,0,1.8631784084412453,0.662782283881355,16310.0
170,-1.6193047100160975,-1.4968651081679796,1,2.847950395848609,0.662782283881355,40530.0
171,-1.6193047100160975,-1.2380264591952594,1,3.012079060416503,0.662782283881355,39130.0
172,-0.5033241620979523,-0.7637204554426243,1,0.3860204273301997,2.3017138692825787,15050.0
173,0.6126563858201929,0.6190307836133353,0,-0.7628802246450579,0.662782283881355,2520.0
174,-0.999315516728239,-0.5432258230440212,0,2.027307073009139,0.662782283881355,17080.0
175,0.48865854716262114,-0.5799749284437884,1,2.683821731280715,-0.08218661857374661,9800.0
176,-0.5033241620979523,-0.5064767176442541,0,-0.9270088892129519,-0.08218661857374661,9310.0
177,-0.13133064612523726,0.3233254321035688,0,0.22189176276230577,0.662782283881355,9940.0
178,-0.25532848478280895,0.9634874983464331,0,0.5501490918980937,0.662782283881355,9800.0
179,0.36466070850504945,0.5812968021888544,0,0.22189176276230577,0.662782283881355,5600.0
180,-0.5033241620979523,-0.1022365582468151,0,-0.43462289550927,-0.08218661857374661,9940.0
181,1.1086477404504795,-1.6346742534171064,0,-1.0911375537808459,-0.3801741795557872,2655.786
182,0.36466070850504945,0.18137833758642807,0,-0.5987515600771639,0.662782283881355,4130.0
183,-0.37932632344038064,-0.20439907125816786,0,-0.10636556637348211,0.662782283881355,7700.0
184,-0.25532848478280895,-0.37240128150374346,0,1.0425350856017754,0.662782283881355,9520.0
185,-0.25532848478280895,0.1043301632052762,0,-0.5987515600771639,0.662782283881355,9800.0
186,-1.371309032700954,-1.028314014320948,0,-0.43462289550927,0.662782283881355,23800.0
187,-0.25532848478280895,0.74299286594783,0,-0.43462289550927,0.662782283881355,8680.0
188,0.6126563858201929,-0.35948029604518533,0,-0.27049423094137603,-0.3801741795557872,2730.0
189,-0.8753176780706674,-0.41003971525418503,1,-0.9270088892129519,0.662782283881355,14698.6
190,0.24066286984747778,-0.0551830036929532,0,-0.7628802246450579,0.662782283881355,5600.0
191,0.7366542244777645,0.008010757952486436,0,-1.2552662183487397,-0.08218661857374661,3220.0
192,0.6126563858201929,0.5362350491476598,0,1.6990497438733512,0.2158009424082943,3500.0
193,-0.25532848478280895,-0.07235953555680438,0,0.3860204273301997,0.662782283881355,9660.0
194,1.1086477404504795,-1.6456989850370365,0,0.5501490918980937,-0.08218661857374661,1120.0
195,-0.8753176780706674,-0.4697276122444869,0,1.5349210793054573,0.662782283881355,16786.0
196,0.11666503118990611,0.74299286594783,0,-1.4193948829166336,0.662782283881355,5600.0
197,-0.627322000755524,-0.3741799382050922,1,-0.27049423094137603,0.662782283881355,14210.0
198,-0.37932632344038064,-0.32273119064541816,0,0.3860204273301997,-0.08218661857374661,8680.0
199,-0.627322000755524,-0.6975720657230434,1,0.5501490918980937,2.3017138692825787,12460.0
200,-0.627322000755524,-0.17347102415372379,1,-0.7628802246450579,0.662782283881355,15400.0
201,1.356643417765623,-0.5145615208322029,0,0.22189176276230577,-1.2741368625019094,2987.768
202,-1.1233133553858108,-0.5358760019640678,1,0.05776309819441183,-0.08218661857374661,15820.0
203,-1.1233133553858108,-0.06548745284704792,0,-0.9270088892129519,0.662782283881355,21700.0
204,-0.007332807467665582,0.5592473389489941,0,0.3860204273301997,-0.08218661857374661,6510.0
205,-0.5033241620979523,-0.8004695608423915,1,-0.5987515600771639,2.3017138692825787,14980.0
206,-0.627322000755524,-0.9401161613615068,0,-0.5987515600771639,0.662782283881355,14420.0
207,0.24066286984747778,0.7209434027079696,0,-0.27049423094137603,1.4077511863364567,5530.0
208,-0.7513198394130957,-0.9327663402815534,0,-0.7628802246450579,-1.5721244234839498,8680.0
209,0.11666503118990611,0.29966635804719866,0,-0.43462289550927,0.662782283881355,4200.0
210,-1.1233133553858108,-1.1091620462004357,0,1.6990497438733512,0.662782283881355,20300.0
211,-1.1233133553858108,-1.1433975127908589,1,-1.0911375537808459,-0.08218661857374661,19320.0
212,-1.4953068713585258,-1.4472538158782937,1,-0.5987515600771639,0.662782283881355,49700.0
213,-0.5033241620979523,-0.36315520658516204,1,0.5501490918980937,0.662782283881355,10220.0
214,-0.999315516728239,-0.6466084063546462,1,1.2066637501696695,2.3017138692825787,19600.0
215,0.7366542244777645,0.7018338679000907,1,0.7142777564659876,0.662782283881355,4780.426
216,-0.25532848478280895,-0.6902222446430899,0,-0.27049423094137603,-0.08218661857374661,13720.0
217,-0.25532848478280895,-1.1165118672803893,0,-0.43462289550927,-0.08218661857374661,11480.0
218,-0.627322000755524,-0.19713009821009392,0,-0.10636556637348211,0.662782283881355,14140.0
219,-0.37932632344038064,-0.4329785068447197,0,-1.4193948829166336,0.662782283881355,16100.0
220,-1.8673003873312408,-1.7338968379964779,0,-0.10636556637348211,0.662782283881355,37800.0
221,1.6046390950807663,0.2285053903510895,0,0.5501490918980937,-0.08218661857374661,2100.0
222,-0.627322000755524,-0.7255013858268664,1,0.22189176276230577,0.662782283881355,12598.6
223,0.48865854716262114,-0.14981195009735368,0,-0.5987515600771639,0.662782283881355,5600.0
224,-0.25532848478280895,-0.5064767176442541,0,-0.43462289550927,0.662782283881355,9100.0
225,1.2326455791080513,0.74299286594783,0,-0.9270088892129519,-0.08218661857374661,1400.0
226,0.24066286984747778,1.4706766016107797,0,0.7142777564659876,0.662782283881355,3500.0
227,-0.8753176780706674,-0.0551830036929532,0,0.05776309819441183,0.662782283881355,18760.0
228,0.24066286984747778,1.5002008328889527,0,-1.2552662183487397,0.662782283881355,4200.0
229,-0.25532848478280895,-0.08753691608690822,0,-0.7628802246450579,0.662782283881355,9800.0
230,0.7366542244777645,1.0369857091459673,0,0.5501490918980937,0.662782283881355,3220.0
231,-0.5033241620979523,0.4179470286868893,0,-0.27049423094137603,0.662782283881355,13440.0
232,0.48865854716262114,1.9792989199857172,0,-0.10636556637348211,0.662782283881355,4900.0
233,-0.007332807467665582,0.27995413791076357,0,-0.9270088892129519,-0.08218661857374661,4760.0
234,-0.37932632344038064,0.5592473389489941,1,-0.5987515600771639,-0.08218661857374661,9520.0
235,0.11666503118990611,1.0369857091459673,0,-0.9270088892129519,0.662782283881355,6860.0
236,1.356643417765623,0.3755018119501582,0,-0.5987515600771639,-1.2741368625019094,1120.0
237,0.24066286984747778,1.8454660279408452,0,0.3860204273301997,0.662782283881355,5287.8
238,-0.13133064612523726,0.008010757952486436,0,0.05776309819441183,-0.08218661857374661,6580.0
239,0.36466070850504945,-0.5138265387242075,0,-0.27049423094137603,0.662782283881355,5040.0
240,1.4806412564231946,5.520369218096483,0,-0.43462289550927,0.2158009424082943,560.0
241,-0.627322000755524,0.15500717955155516,1,-1.4193948829166336,-0.08218661857374661,14280.0
242,-1.371309032700954,-0.35948029604518533,0,0.22189176276230577,-0.08218661857374661,27300.0
243,0.6126563858201929,1.5882222901424752,0,-0.5987515600771639,-0.08218661857374661,4200.0
244,-0.627322000755524,0.36471962442586653,0,0.3860204273301997,0.662782283881355,11060.0
245,1.6046390950807663,0.3755018119501582,0,2.355564402144927,0.2158009424082943,1610.0
246,-0.5033241620979523,-0.8121998752859971,0,0.3860204273301997,0.662782283881355,9100.0
247,-0.627322000755524,-0.8004695608423915,1,0.05776309819441183,2.3017138692825787,14140.0
248,0.6126563858201929,0.20503741164279818,1,-1.2552662183487397,0.662782283881355,3850.0
249,-0.999315516728239,-0.5358760019640678,0,-0.5987515600771639,-0.08218661857374661,15540.0
250,0.36466070850504945,-0.8004695608423915,0,-0.7628802246450579,-0.08218661857374661,4900.0
251,-1.1233133553858108,-0.6534731392433227,1,1.2066637501696695,0.662782283881355,17290.0
252,0.24066286984747778,2.5470578987699604,1,-0.7628802246450579,0.662782283881355,3780.0
253,-0.7513198394130957,-1.4011704377069858,0,-0.27049423094137603,-0.8271555210288483,9450.0
254,-0.627322000755524,-0.19778423228620975,0,4.16097971239176,-0.08218661857374661,12180.0
255,-0.37932632344038064,-0.5652752862838816,0,-0.5987515600771639,-0.08218661857374661,15400.0
256,-0.37932632344038064,0.1844064638713689,0,-1.0911375537808459,-0.08218661857374661,16100.0
257,0.48865854716262114,0.5953790593780451,0,-1.2552662183487397,0.2158009424082943,3780.0
258,0.48865854716262114,0.0815089687520208,0,-0.5987515600771639,0.662782283881355,4760.0
259,-0.7513198394130957,-0.10958637932676854,0,-1.4193948829166336,-0.08218661857374661,13930.0
260,-0.13133064612523726,0.2285053903510895,0,0.22189176276230577,1.4077511863364567,11900.0
261,-0.37932632344038064,0.3824620925128741,1,-0.5987515600771639,1.4077511863364567,7700.0
262,0.6126563858201929,0.2285053903510895,1,-0.10636556637348211,-0.08218661857374661,6790.0
263,-0.627322000755524,-0.6828724235631365,1,-0.10636556637348211,-0.08218661857374661,12810.0
264,-0.13133064612523726,-0.35948029604518533,0,-0.27049423094137603,0.662782283881355,10080.0
265,1.1086477404504795,0.8752896453869918,0,-0.9270088892129519,-0.6781617405378277,1327.9
266,-0.37932632344038064,0.3681519908702048,0,0.5501490918980937,0.662782283881355,9800.0
267,0.11666503118990611,-0.624073854923509,0,-1.0911375537808459,-0.08218661857374661,6639.458
268,-0.627322000755524,-0.8003740131683521,1,0.05776309819441183,0.662782283881355,15400.0
269,-0.8753176780706674,-0.1242860214866754,0,0.7142777564659876,0.662782283881355,19600.0
270,-0.5033241620979523,0.06309766694673744,1,-1.4193948829166336,2.3017138692825787,13860.0
271,-0.7513198394130957,-0.9474659824414602,1,-0.43462289550927,0.662782283881355,17920.0
272,0.6126563858201929,0.40612116656924424,0,-0.43462289550927,0.662782283881355,2590.0
273,0.36466070850504945,0.0631344160521372,0,-1.0911375537808459,0.662782283881355,4200.0
274,0.48865854716262114,-0.7637204554426243,0,0.22189176276230577,-0.08218661857374661,5180.0
275,-0.13133064612523726,0.11825807415178796,0,0.22189176276230577,0.662782283881355,9380.0
276,-0.8753176780706674,-0.7857699186824846,0,0.7142777564659876,-0.08218661857374661,13687.8
277,0.11666503118990611,0.0815089687520208,0,0.05776309819441183,0.662782283881355,6580.0
278,-0.627322000755524,-0.0551830036929532,1,0.05776309819441183,2.3017138692825787,14000.0
279,-0.13133064612523726,0.29966635804719866,0,-0.5987515600771639,0.662782283881355,9959.208
280,0.24066286984747778,-0.26395467146903057,0,-0.5987515600771639,-0.08218661857374661,5320.0
281,-1.4953068713585258,-1.2488086467195512,1,-0.5987515600771639,-0.08218661857374661,27440.0
282,0.11666503118990611,1.0093724313485823,0,-0.27049423094137603,0.662782283881355,6020.0
283,-0.37932632344038064,-0.08753691608690822,1,2.847950395848609,1.4077511863364567,12040.0
284,-0.25532848478280895,-0.2492329798458838,0,0.22189176276230577,-0.08218661857374661,5320.0
285,-0.37932632344038064,-0.4329785068447197,0,1.6990497438733512,-0.08218661857374661,9940.0
286,-0.627322000755524,-0.5799749284437884,1,-1.0911375537808459,-0.08218661857374661,12600.0
287,-0.13133064612523726,-0.7269713500428572,0,-0.5987515600771639,1.4077511863364567,12600.0
288,0.24066286984747778,0.19521805067998038,0,-0.27049423094137603,0.662782283881355,5600.0
289,-0.999315516728239,-0.17347102415372379,0,0.05776309819441183,0.662782283881355,17220.0
290,-0.8753176780706674,-0.1143270139233385,1,0.3860204273301997,0.662782283881355,18900.0
291,-1.743302548673669,-1.3561160344868712,0,-0.5987515600771639,-0.6781617405378277,11480.0
292,-1.371309032700954,-1.249308434552988,0,0.7142777564659876,-0.6781617405378277,9892.82
293,-1.8673003873312408,-1.4913527423580144,0,-1.2552662183487397,-0.6781617405378277,14840.0
294,-1.743302548673669,-1.6052749690972927,0,-0.10636556637348211,-0.6781617405378277,12460.0
295,-1.8673003873312408,-1.5688198565407236,0,1.6990497438733512,-0.3801741795557872,16030.0
296,-1.9912982259888126,-1.8294445120358724,0,1.0425350856017754,-0.6781617405378277,17926.58
297,-1.9912982259888126,-1.8294445120358724,1,0.8784064210338816,-0.3801741795557872,18099.2
298,-1.8673003873312408,-1.422426120270211,0,2.191435737577033,-0.3801741795557872,15820.0
299,-1.8673003873312408,-1.7735123736174268,0,2.027307073009139,-0.3801741795557872,18060.0
300,-1.8673003873312408,-1.6971477325967106,0,-0.5987515600771639,-0.3801741795557872,17500.0
